mb_recording_id,error,ab_bpm,ab_length,ab_rhythm_level,ab_tonal_confidence,ab_tempo_confidence,ab_danceability_value,ab_danceability_prob,ab_gender_value,ab_gender_prob,ab_genre_dortmund_value,ab_genre_dortmund_prob,ab_genre_electronic_value,ab_genre_electronic_prob,ab_genre_rosamerica_value,ab_genre_rosamerica_prob,ab_genre_tzanetakis_value,ab_genre_tzanetakis_prob,ab_ismir04_rhythm_value,ab_ismir04_rhythm_prob,ab_mood_acoustic_value,ab_mood_acoustic_prob,ab_mood_aggressive_value,ab_mood_aggressive_prob,ab_mood_electronic_value,ab_mood_electronic_prob,ab_mood_happy_value,ab_mood_happy_prob,ab_mood_party_value,ab_mood_party_prob,ab_mood_relaxed_value,ab_mood_relaxed_prob,ab_mood_sad_value,ab_mood_sad_prob,ab_moods_mirex_value,ab_moods_mirex_prob,ab_timbre_value,ab_timbre_prob,ab_tonal_atonal_value,ab_tonal_atonal_prob,ab_voice_instrumental_value,ab_voice_instrumental_prob
ee9f9643-a11a-4a72-bfe2-e776c6d44a8a,,,,,,,danceable,0.999908804893,female,0.976137042046,electronic,0.940473496914,house,0.412775635719,rhy,0.585613787174,jaz,0.313974827528,VienneseWaltz,0.322996139526,not_acoustic,0.903903901577,not_aggressive,0.992672324181,electronic,0.790536880493,not_happy,0.794331669807,not_party,0.799326121807,relaxed,0.57543182373,not_sad,0.838151872158,Cluster3,0.358621507883,dark,0.946706235409,atonal,0.910602390766,voice,0.7598939538
a36d5faf-376b-41f7-ba54-97df8f2e17ca,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37eba2a4-e8e4-4c51-99f8-3d22dfdd183c,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a85719f0-b0b7-44e6-98c0-eb6fea03302a,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8657178-baa0-498c-8029-98403de913a7,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680e7246-2ffc-4313-afdf-09fcfb623745,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e30a358-150e-45a4-ba8f-58ba7cfa6d49,,,,,,,danceable,0.999853372574,female,0.625383257866,electronic,0.998706877232,house,0.495813697577,rhy,0.756037831306,jaz,0.313974827528,Tango,0.459252208471,not_acoustic,0.990604996681,not_aggressive,0.999999940395,electronic,0.983404040337,not_happy,0.978685557842,not_party,0.804191172123,relaxed,0.974661886692,not_sad,0.608299076557,Cluster5,0.541816949844,dark,0.97930598259,atonal,0.999999821186,instrumental,0.60901838541
629b1652-d07c-4cb5-a717-0d4790f4e6e5,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa41a17d-31f7-45eb-9673-8f2ed870dc40,,,,,,,danceable,0.997531473637,female,0.988469302654,electronic,0.990850269794,ambient,0.491272360086,rhy,0.441711723804,jaz,0.310666948557,Tango,0.384698569775,not_acoustic,0.92618393898,not_aggressive,0.92618393898,electronic,0.961883544922,not_happy,0.893242359161,party,0.825245082378,relaxed,0.836807250977,not_sad,0.696727275848,Cluster5,0.376585513353,dark,0.997220039368,atonal,0.963051795959,instrumental,0.972479581833
c4d5b103-b3f4-4fe9-9283-1c1cbd148f5a,,,,,,,danceable,0.999862790108,female,0.571000397205,electronic,0.859075307846,ambient,0.644191563129,rhy,0.726064801216,jaz,0.267067581415,Rumba-International,0.354421198368,not_acoustic,0.990804791451,not_aggressive,0.991008579731,electronic,0.940598487854,not_happy,0.918680906296,not_party,0.898338198662,relaxed,0.931109905243,not_sad,0.678804457188,Cluster5,0.505477368832,dark,0.999245524406,atonal,0.999995827675,voice,0.839035868645
e877483e-0d88-4546-9042-f7868e27147b,,,,,,,danceable,0.679015040398,male,0.649246990681,electronic,0.971244335175,ambient,0.649720609188,rhy,0.611493706703,jaz,0.301169157028,Tango,0.739200234413,acoustic,0.706351399422,not_aggressive,0.866078138351,electronic,0.868210315704,not_happy,0.943719685078,not_party,0.898563921452,relaxed,0.994459867477,not_sad,0.516405940056,Cluster3,0.361568719149,dark,0.999074161053,atonal,0.963207960129,instrumental,0.980214655399
f1513c86-e6d0-458a-986b-46fbd94a6bc5,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04872afa-bf5a-470a-b4f5-290eebc49b32,,,,,,,danceable,0.5,male,0.52337127924,electronic,0.998754441738,ambient,0.659110605717,rhy,0.794272243977,jaz,0.265252739191,Tango,0.91670781374,acoustic,0.67167943716,not_aggressive,0.999991714954,electronic,0.720880627632,not_happy,0.975815176964,not_party,0.911161601543,relaxed,0.995259165764,sad,0.689669489861,Cluster3,0.24836333096,bright,0.804335951805,atonal,0.71529763937,voice,0.795721054077
184d3030-8736-4945-8be7-6f40b3e31cac,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5de222e8-71fe-42af-9abd-95a6ab228d13,,,,,,,danceable,0.999850451946,female,0.872753679752,electronic,0.846621751785,house,0.583581864834,hip,0.523027837276,jaz,0.313974827528,Rumba-International,0.422236353159,not_acoustic,0.89093285799,not_aggressive,0.979662299156,electronic,0.815027177334,not_happy,0.743156075478,party,0.568268477917,relaxed,0.804102599621,sad,0.524143397808,Cluster2,0.348391473293,dark,0.649813294411,atonal,0.743490993977,voice,0.655282139778
019324de-98e0-4ca2-a0ed-3f7cb0c7b4a1,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b15ff236-3c38-4ce8-b684-3980c0a96d21,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98c9d021-e0e7-41e0-960f-652a4c58dc33,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5ff3590-6af1-4f38-83f7-133aacd88983,,,,,,,danceable,0.998875260353,male,0.709909856319,electronic,0.978630959988,ambient,0.354576826096,hip,0.475000679493,jaz,0.303678125143,ChaChaCha,0.964824557304,not_acoustic,0.983381330967,not_aggressive,0.996484816074,electronic,0.982529342175,not_happy,0.854690372944,party,0.61969935894,relaxed,0.525651097298,not_sad,0.834533333778,Cluster5,0.257100343704,dark,0.832152307034,atonal,0.819863975048,voice,0.950850784779
c41135bf-08e0-426f-9873-914d00cd86ef,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8838e8a6-c486-438d-8d38-5eed8d18559c,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6784946-9fa9-4c12-bd55-f7b454d84c66,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f9da50e-1121-4aa7-9cec-987340c47aa6,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a4eb25f-ffe0-4065-b9d6-ff343e822901,,,,,,,danceable,0.999999880791,male,0.615001738071,electronic,0.999820232391,trance,0.587339699268,hip,0.617989599705,jaz,0.197956547141,ChaChaCha,0.56224822998,not_acoustic,1.0,not_aggressive,1.0,electronic,0.968948960304,happy,0.524895846844,party,0.803327679634,relaxed,0.735816240311,sad,0.684066534042,Cluster5,0.487404376268,dark,0.625012874603,atonal,0.976713001728,voice,0.994653820992
bf78fc8b-10f4-4622-a3aa-3d60eab7ad66,,,,,,,danceable,0.990348935127,female,0.987866461277,electronic,0.953079819679,ambient,0.498173087835,pop,0.696993529797,jaz,0.313974827528,VienneseWaltz,0.332664072514,acoustic,0.556122899055,not_aggressive,0.988296926022,electronic,0.684105694294,not_happy,0.756028056145,not_party,0.664535045624,not_relaxed,0.700930178165,not_sad,0.641081750393,Cluster3,0.404104292393,dark,0.72146654129,atonal,0.995780467987,voice,0.615894734859
5ef726de-68d8-4f74-806c-50d75d105bdb,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a835d38-5dc8-4be9-b6bb-f0c102ce1477,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40f991a2-fa2f-4f23-b06a-71eabea3258d,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f65108f7-c7ea-4c86-be42-fff229d8cbfb,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdbd4380-d64c-414e-b10c-8aacd7e77734,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cf83875-5a44-49a8-94ed-90585358eaab,,,,,,,danceable,0.875918805599,female,0.97759360075,electronic,0.416532576084,house,0.479018598795,pop,0.561123549938,jaz,0.313974827528,ChaChaCha,0.491196006536,acoustic,0.695068776608,not_aggressive,0.990630030632,not_electronic,0.849839925766,not_happy,0.795055091381,not_party,0.897354960442,relaxed,0.945364832878,sad,0.56045883894,Cluster2,0.416806042194,bright,0.987803936005,atonal,0.62860250473,voice,0.908535778522
ba1b9b9f-c8a2-40a3-80ca-e1a09ce9d06e,,,,,,,not_danceable,0.976351499557,male,0.570873737335,electronic,0.773591160774,ambient,0.904082238674,rhy,0.38656270504,jaz,0.273671388626,VienneseWaltz,0.340002328157,acoustic,0.964366436005,not_aggressive,0.981059491634,not_electronic,0.865875422955,not_happy,0.984747707844,not_party,0.993314385414,relaxed,0.999995410442,sad,0.89369982481,Cluster3,0.674180746078,bright,0.96880531311,tonal,0.627107203007,voice,0.902354836464
61b2798c-3b12-4cce-85de-229cdc1eee58,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852dfe52-41b7-46c1-9671-23c7e8189b2f,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8c1a18f-df09-4847-99f9-bd33bdda0b33,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9126df2f-19ad-4445-b64f-6c4aa9f6f411,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be7ba9bb-db03-4770-aa5d-5e5ccba2e820,,,,,,,danceable,0.945965528488,female,0.526351094246,electronic,0.918036401272,ambient,0.666626572609,rhy,0.557467401028,jaz,0.316346287727,ChaChaCha,0.756806612015,not_acoustic,0.880187094212,not_aggressive,0.979577064514,electronic,0.930533051491,not_happy,0.570850074291,not_party,0.79853528738,relaxed,0.767982840538,not_sad,0.871237635612,Cluster5,0.314108431339,bright,0.508221030235,atonal,0.776823699474,instrumental,0.897384047508
260e6f11-eb0d-46c1-9eca-cc6958f696ba,,,,,,,danceable,0.98377352953,female,0.961856782436,electronic,0.782561957836,trance,0.505464673042,pop,0.575038850307,jaz,0.313974827528,ChaChaCha,0.724295556545,not_acoustic,0.96350467205,not_aggressive,0.929366409779,electronic,0.589331805706,happy,0.832841217518,party,0.790647685528,relaxed,0.525253891945,not_sad,0.763385593891,Cluster4,0.325700581074,bright,0.898737311363,atonal,0.783476650715,voice,0.970405161381
d5757755-5163-4c1a-ba9f-9802da1a95db,,,,,,,danceable,0.999801397324,female,0.535730302334,electronic,0.940342605114,trance,0.69398111105,pop,0.635535895824,jaz,0.310666948557,ChaChaCha,0.860952317715,not_acoustic,0.983409941196,not_aggressive,0.999999940395,electronic,0.569358050823,not_happy,0.5955067873,not_party,0.682185530663,not_relaxed,0.701731204987,not_sad,0.778054714203,Cluster5,0.352121055126,bright,0.697507500648,atonal,0.605923831463,voice,0.968575537205
dbccb24c-c80c-4531-b2f2-725f3e249391,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208f2338-be55-41ed-a4c4-4440db55acb5,,,,,,,danceable,0.999601244926,female,0.991584539413,electronic,0.926905870438,trance,0.403845518827,pop,0.860220849514,jaz,0.311586618423,ChaChaCha,0.234232217073,not_acoustic,0.954362869263,not_aggressive,1.0,not_electronic,0.748256206512,happy,0.594762444496,not_party,0.989498734474,relaxed,0.812121152878,not_sad,0.718285620213,Cluster2,0.290452688932,bright,0.919711828232,atonal,0.909597039223,voice,0.980632483959
c20b10f0-43c7-4dfa-98b9-906733bab458,,,,,,,danceable,0.977310359478,female,0.94697368145,electronic,0.922413468361,house,0.479676008224,rhy,0.774363517761,jaz,0.310666948557,ChaChaCha,0.991553843021,not_acoustic,0.960363328457,not_aggressive,0.899225533009,electronic,0.889834702015,not_happy,0.753868162632,party,0.818257629871,relaxed,0.919681727886,not_sad,0.81296390295,Cluster2,0.337277710438,dark,0.512403249741,atonal,0.997094452381,instrumental,0.984330177307
7f1e63db-7ee7-4d17-b7c8-ace6762e3083,,,,,,,danceable,0.999999880791,female,0.614308655262,electronic,0.998844444752,house,0.677442312241,hip,0.780197560787,pop,0.200589075685,ChaChaCha,0.470765799284,not_acoustic,1.0,not_aggressive,1.0,electronic,0.99790596962,not_happy,0.918838143349,party,0.805271446705,relaxed,0.638557553291,not_sad,0.821146070957,Cluster5,0.619735717773,dark,0.996368050575,atonal,0.999999761581,voice,0.999263465405
0e94a177-8dd9-4dd4-adc9-aa07137be828,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501809f-f64f-4294-902f-17f12cc612ad,,,,,,,danceable,0.992670416832,female,0.886520028114,electronic,0.996526956558,ambient,0.384157180786,rhy,0.620968580246,jaz,0.332247316837,Tango,0.385036885738,not_acoustic,0.63160431385,not_aggressive,0.99999922514,electronic,0.744856894016,not_happy,0.782024264336,not_party,0.70161151886,relaxed,0.617229759693,not_sad,0.574385821819,Cluster5,0.243910774589,dark,0.744948089123,atonal,0.721968472004,voice,0.996865749359
912e1fba-e8a1-4fd7-b048-d72673607020,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f141a7af-d8d0-4b85-b112-f397267563f5,,,,,,,danceable,0.999907672405,female,0.873029708862,electronic,0.962856531143,trance,0.739257395267,dan,0.725380659103,jaz,0.310666948557,ChaChaCha,0.804898142815,not_acoustic,0.999999463558,not_aggressive,0.807015895844,electronic,0.770028233528,not_happy,0.999996542931,party,0.885741770267,not_relaxed,0.5,not_sad,0.866373956203,Cluster5,0.405648380518,dark,0.952997207642,atonal,0.780076563358,voice,0.935286402702
18acaf4a-75b2-4707-839a-38ddd9af8c0e,,,,,,,danceable,0.695709586143,female,0.83108741045,electronic,0.424025863409,house,0.442547917366,rhy,0.808746993542,jaz,0.176822632551,ChaChaCha,0.812130331993,not_acoustic,0.916942954063,not_aggressive,0.999995112419,electronic,0.702163755894,happy,0.785295724869,not_party,0.556684076786,relaxed,0.961061775684,sad,0.564202308655,Cluster2,0.590692937374,bright,0.930241167545,atonal,0.990900456905,voice,0.603534638882
e4b6347a-18a6-4182-a7e8-1a19146943e6,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7118e70-bc72-4f5e-84d6-7ecdfdcc4252,,,,,,,danceable,0.964561462402,male,0.578082859516,electronic,0.959619283676,ambient,0.442658811808,pop,0.563345074654,jaz,0.316332221031,ChaChaCha,0.291328966618,not_acoustic,0.980509579182,not_aggressive,0.901238620281,electronic,0.852056324482,not_happy,0.837850213051,party,0.511835098267,not_relaxed,0.540642380714,not_sad,0.659897863865,Cluster5,0.405954509974,dark,0.891785502434,atonal,0.788554549217,instrumental,0.987767875195
dfb16a59-b81d-4549-a2c6-4decf86c90e6,,,,,,,danceable,0.999929964542,female,0.855963647366,electronic,0.99999666214,trance,0.8085744977,rhy,0.89706659317,jaz,0.313974827528,VienneseWaltz,0.203001439571,not_acoustic,0.954227268696,not_aggressive,0.965282142162,electronic,0.902008295059,not_happy,0.738850533962,party,0.686796307564,relaxed,0.574575483799,not_sad,0.636443376541,Cluster5,0.564074099064,bright,0.903240859509,atonal,0.942327260971,voice,0.578254282475
6e121df0-0cfc-4040-9bbf-31417695b7c9,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7312ab13-96cd-47ea-b473-d0d566000224,,,,,,,danceable,0.967919588089,male,0.890301883221,electronic,0.949583768845,ambient,0.545005083084,rhy,0.765562951565,jaz,0.313974827528,ChaChaCha,0.235479906201,acoustic,0.608036518097,not_aggressive,0.964619398117,not_electronic,0.508499383926,not_happy,0.870763242245,not_party,0.709155499935,not_relaxed,0.576673030853,not_sad,0.5,Cluster2,0.34294039011,bright,0.972238183022,atonal,0.698733627796,voice,0.924291849136
4d161698-e2d9-49dc-b051-aec7bf442887,,,,,,,danceable,0.996639490128,female,0.636980116367,electronic,0.865087449551,ambient,0.332122325897,rhy,0.347903192043,jaz,0.999999880791,ChaChaCha,0.303147464991,not_acoustic,0.57788592577,not_aggressive,0.987581670284,electronic,0.597882151604,not_happy,0.563227832317,not_party,0.599599719048,relaxed,0.628599047661,sad,0.516428768635,Cluster4,0.480382144451,bright,0.999986171722,tonal,0.545654833317,voice,0.862728595734
ef5cf898-0ecd-4fa3-a9f4-1fa3f708a27e,,,,,,,danceable,0.933106660843,female,0.602113127708,electronic,0.881102919579,ambient,0.681241452694,pop,0.373385757208,jaz,0.313974827528,ChaChaCha,0.267372310162,not_acoustic,0.57519954443,not_aggressive,0.726827740669,electronic,0.859782338142,not_happy,0.839152812958,not_party,0.606232464314,relaxed,0.797524750233,sad,0.564259529114,Cluster2,0.288228005171,dark,0.849847316742,atonal,0.579358875751,voice,0.89767229557
ab2648bc-cd9b-4f82-9d02-1b4bc62258bf,,,,,,,danceable,0.997352540493,female,0.939342021942,electronic,0.860029101372,ambient,0.408995240927,rhy,0.376140385866,jaz,0.999999940395,Rumba-International,0.419372975826,not_acoustic,0.794421434402,not_aggressive,0.895330190659,electronic,0.977192938328,not_happy,0.788662910461,party,0.724521696568,not_relaxed,0.520295262337,not_sad,0.663826406002,Cluster2,0.292029708624,bright,0.894634902477,atonal,0.915594637394,voice,0.8796017766
352f0586-0023-4d8d-b6b6-a44b89c6fda4,,,,,,,danceable,0.937045872211,male,0.787748456001,electronic,0.962351977825,ambient,0.51232200861,pop,0.455152183771,jaz,0.316520601511,ChaChaCha,0.258846282959,not_acoustic,0.533640265465,not_aggressive,0.988807320595,not_electronic,0.760639667511,happy,0.585843324661,not_party,0.593137264252,relaxed,0.798078119755,not_sad,0.639128446579,Cluster2,0.348476976156,bright,0.899234354496,tonal,0.843223690987,voice,0.986179172993
5a1cadbe-30a6-4164-b9ef-72c08ea5e509,,,,,,,not_danceable,0.512589514256,male,0.748435258865,electronic,0.941949427128,ambient,0.824871361256,pop,0.428642570972,jaz,0.188159093261,Tango,0.555534780025,acoustic,0.771921038628,not_aggressive,0.989852070808,not_electronic,0.589818120003,not_happy,0.928922176361,not_party,0.887343645096,relaxed,0.996866226196,sad,0.531274139881,Cluster2,0.312901228666,dark,0.786744356155,atonal,0.817364275455,voice,0.98977380991
6885d86b-f5ce-47f5-9e06-a357882ae6e4,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55ab40a4-782e-4cba-945a-daaab4738f86,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a19b393-13c9-4468-b029-e6cfbf6e5789,,,,,,,not_danceable,0.738933563232,female,0.973873376846,folkcountry,0.337402224541,ambient,0.591570794582,pop,0.425016611814,jaz,0.313974827528,ChaChaCha,0.381561487913,acoustic,0.776216983795,not_aggressive,1.0,not_electronic,0.822341382504,happy,0.861622691154,not_party,0.505432665348,relaxed,0.81681740284,sad,0.520621776581,Cluster5,0.348431587219,bright,0.942136466503,atonal,0.977245569229,voice,0.994711399078
96d86e5c-8af9-4791-ba68-8a534f9a7858,,,,,,,danceable,0.99636220932,female,0.992008924484,electronic,0.815458595753,trance,0.35167491436,pop,0.763495624065,jaz,0.310666948557,ChaChaCha,0.781227707863,not_acoustic,0.982627928257,not_aggressive,0.999998927116,electronic,0.608021140099,not_happy,0.564392745495,not_party,0.734766423702,not_relaxed,0.580060839653,not_sad,0.865251719952,Cluster3,0.279059529305,bright,0.547167599201,atonal,0.908552885056,voice,0.669758915901
8e53b7d2-c9ae-49ee-9049-6721ae8da93c,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12246fc0-85f5-4611-a898-e1001acb0f6c,,,,,,,danceable,0.999998211861,female,0.518953919411,electronic,0.897351741791,house,0.9495896101,hip,0.883119463921,jaz,0.313974827528,ChaChaCha,0.965426743031,not_acoustic,0.96593183279,not_aggressive,0.585973501205,electronic,0.999146044254,not_happy,0.937559843063,party,0.991597950459,relaxed,0.730662226677,sad,0.548337996006,Cluster5,0.658000349998,dark,0.979184806347,atonal,0.999999344349,voice,0.836576163769
a27084e7-a7e7-450c-bf32-9562bc04651b,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11cc076f-3c02-49c5-b7bd-a7d2709d0fb7,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec9427cf-2d24-4bd7-a18a-cddde7c60de9,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a204a822-ad16-498f-85fe-6cffe66834bd,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e02c5fb-b2d3-41a0-b613-3849baa04df1,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46a108dc-b39f-43b1-9d06-397e5ebcfca7,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8605fa2d-b4e2-4b26-8dd4-8ccc9eaaf611,,,,,,,not_danceable,0.789456248283,male,0.562308490276,raphiphop,0.975869834423,ambient,0.849143981934,rhy,0.579608678818,jaz,0.330419868231,Rumba-International,0.4827940166,acoustic,0.986732840538,not_aggressive,0.979581356049,not_electronic,0.872237086296,not_happy,0.834875524044,not_party,0.998034119606,relaxed,0.940018951893,sad,0.682438671589,Cluster3,0.342950493097,dark,0.974728107452,atonal,0.804389834404,voice,0.994374215603
04ac04b2-1aa7-4bf6-8764-adcdd1c4b015,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8ae95cf-4a5e-47ac-a430-6d5095eca644,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a2b2fae-091d-4b17-bfbd-6a6af587f074,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46bde6d1-84d8-4e31-a178-7710c6384a5c,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6c6fb2e-08c4-4758-8b50-e3ebfbf76e3d,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25fb71a2-6c12-4d68-823d-0d7b634ca2ce,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9384daf-cef0-40b8-bf99-e67d2e20d2e0,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03d19120-948d-42fd-9112-01fa75ad2963,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441427b3-c2a6-46b9-8193-a44114f9c9ce,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a3c962b-34ef-4a89-aac5-5381d238630d,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a170cf1-d46b-4d0f-b6fa-deedd7a6a9ca,,,,,,,danceable,0.996220946312,female,0.938224852085,electronic,0.84215092659,house,0.492355674505,rhy,0.528213977814,jaz,0.313974827528,VienneseWaltz,0.27122631669,not_acoustic,0.818909585476,not_aggressive,0.836310386658,not_electronic,0.64500015974,not_happy,0.886527717113,not_party,0.575448811054,relaxed,0.948062956333,sad,0.669148445129,Cluster5,0.592798531055,dark,0.991777777672,atonal,0.752355575562,instrumental,0.752517342567
735e5607-d86e-4e17-8813-841f25591a04,,,,,,,not_danceable,0.699012458324,female,0.940409064293,electronic,0.573691010475,ambient,0.658980250359,rhy,0.824582278728,jaz,0.999999940395,ChaChaCha,0.669033229351,acoustic,0.676552891731,not_aggressive,0.887546122074,electronic,0.558933913708,not_happy,0.936877846718,not_party,0.793290674686,relaxed,0.718916893005,sad,0.796229064465,Cluster2,0.434126704931,dark,0.826367795467,atonal,0.680349647999,voice,0.987639665604
b9a692d3-8f43-4a43-becd-ba0cb8c4c6ec,,,,,,,danceable,0.996669173241,female,0.777381598949,electronic,0.957861721516,house,0.649741649628,hip,0.626731753349,jaz,0.313974827528,ChaChaCha,0.191222295165,not_acoustic,0.871597409248,not_aggressive,0.958445549011,electronic,0.662959873676,not_happy,0.605405688286,party,0.730769753456,relaxed,0.640646517277,not_sad,0.688923358917,Cluster5,0.262616187334,dark,0.640585660934,tonal,0.625586867332,voice,0.908692955971
e750ede1-23ee-4cdc-a02b-db28d40395a8,,,,,,,danceable,0.997715890408,male,0.511955440044,electronic,0.996362090111,house,0.405687898397,rhy,0.437701284885,jaz,0.313974827528,Tango,0.213155120611,not_acoustic,0.936411201954,not_aggressive,0.890972673893,electronic,0.847078800201,not_happy,0.732067763805,not_party,0.575281083584,relaxed,0.699894189835,sad,0.572686374187,Cluster5,0.5690549016,dark,0.977002561092,atonal,0.969355106354,voice,0.969134092331
84df06d6-729f-4457-9ec4-117da8cccd17,,,,,,,danceable,0.999927282333,male,0.709730923176,electronic,0.995189845562,trance,0.844483137131,hip,0.938173532486,jaz,0.316573172808,ChaChaCha,0.973281085491,not_acoustic,0.989816963673,not_aggressive,0.908453702927,electronic,0.863962888718,happy,0.623559653759,party,0.89311927557,not_relaxed,0.881407737732,not_sad,0.779710650444,Cluster5,0.382449239492,bright,0.7741086483,atonal,0.695865154266,voice,0.951696753502
9d3b6804-ae55-483a-945e-37b808b1a432,,,,,,,danceable,0.982808232307,male,0.910977840424,electronic,0.931974411011,ambient,0.46180999279,pop,0.504366278648,jaz,0.313987255096,ChaChaCha,0.936934828758,not_acoustic,0.926782011986,not_aggressive,0.764558315277,electronic,0.746843993664,not_happy,0.597431957722,party,0.849789619446,relaxed,0.761444568634,not_sad,0.734325945377,Cluster2,0.335829794407,bright,0.72998803854,atonal,0.551094532013,voice,0.561046242714
8d559c6b-9d85-4f0a-aa97-9463d01b3135,,,,,,,danceable,0.996334969997,male,0.518023729324,electronic,0.636517345905,house,0.582500994205,hip,0.913131952286,jaz,0.313974827528,ChaChaCha,0.909633219242,not_acoustic,0.832043468952,not_aggressive,0.737516701221,electronic,0.916593372822,not_happy,0.505468130112,party,0.754459381104,not_relaxed,0.903167009354,not_sad,0.82051718235,Cluster5,0.475941687822,dark,0.783888578415,atonal,0.855501532555,voice,0.968743503094
932aa35a-a806-46c6-a4ff-8431de0bb5c2,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a001270a-a01c-4dd2-be9a-986ae4458b62,,,,,,,danceable,0.975107610226,male,0.687608122826,electronic,0.995371043682,house,0.521643459797,hip,0.422786682844,jaz,0.310666948557,ChaChaCha,0.270733326674,not_acoustic,0.790017902851,not_aggressive,0.840731263161,electronic,0.833886384964,not_happy,0.845057427883,party,0.580181002617,relaxed,0.906091153622,sad,0.610101222992,Cluster5,0.594794094563,dark,0.866597473621,atonal,0.973603546619,voice,0.532085597515
